title,country,points,price,province,variety,category,flavor_categories_taste_notes
Reichsgraf von Kesselstatt 2014 Scharzhofberger Kabinett Grosse Lage Riesling (Mosel),Germany,93,26,Mosel,Riesling,white,other white
René Muré 2013 Clos Saint Landelin Vorbourg Grand Cru Gewurztraminer (Alsace),France,93,50,Alsace,Gewürztraminer,white,balanced/ complex
Domaine Huët 2010 Clos du Bourg Demi-Sec  (Vouvray),France,93,35,Loire Valley,Chenin Blanc,white,"dry, briny, crisp, acidic"
Domaine Sébastien Dampt 2013 Vaillons Premier Cru  (Chablis),France,93,37,Burgundy,Chardonnay,white,balanced/ complex
Fess Parker 2013 Bien Nacido Vineyard Chardonnay (Santa Barbara County),US,93,37,California,Chardonnay,white,balanced/ complex
Joseph Drouhin 2013 Drouhin-Vaudon Vaillons Premier Cru  (Chablis),France,93,42,Burgundy,Chardonnay,white,other white
Bründlmayer 2015 Terrassen Riesling (Kamptal),Austria,93,21,Kamptal,Riesling,white,"sweet, juicy, soft"
Storrs 2014 Chardonnay (Santa Cruz Mountains),US,93,26,California,Chardonnay,white,balanced/ complex
Château Pierre-Bise 2011 Clos de la Soucherie Chenin Blanc (Coteaux du Layon Beaulieu),France,93,36,Loire Valley,Chenin Blanc,white,"sweet, juicy, soft"
Masciarelli 2007 Marina Cvetic' Chardonnay (Colline Teatine),Italy,93,60,Central Italy,Chardonnay,white,"dry, briny, crisp, acidic"
Domaine Franck Millet 2014 Insolite  (Sancerre),France,93,35,Loire Valley,Sauvignon Blanc,white,other white
Pierre Morin 2014 Ovide  (Sancerre),France,93,25,Loire Valley,Sauvignon Blanc,white,balanced/ complex
Alysian 2014 Grist Vineyard Viognier (Dry Creek Valley),US,93,32,California,Viognier,white,balanced/ complex
Robert Weil 2010 Kiedrich Gräfenberg Erstes Gewächs Trocken Riesling (Rheingau),Germany,93,88,Rheingau,Riesling,white,other white
Sanguis 2010 Out of Line White (California),US,93,60,California,White Blend,white,other white
Pierre Gimonnet et Fils NV Sélection Belles Années Blanc de Blancs Brut Chardonnay (Champagne),France,93,45,Champagne,Chardonnay,white,balanced/ complex
S.A. Prüm 2012 Wehlener Sonnenuhr Auslese Erste Lage Riesling (Mosel),Germany,93,43,Mosel,Riesling,white,other white
Domaine des Baumard 2012 Clos du Papillon  (Savennières),France,93,45,Loire Valley,Chenin Blanc,white,balanced/ complex
Ken Forrester 2011 The FMC Chenin Blanc (Stellenbosch),South Africa,93,65,Stellenbosch,Chenin Blanc,white,other white
Red Tail Ridge 2012 Sticky Riesling (Finger Lakes),US,93,50,New York,Riesling,white,balanced/ complex
Domaine Albert Mann 2010 Furstentum Grand Cru Pinot Gris (Alsace),France,93,34,Alsace,Pinot Gris,white,"sweet, juicy, soft"
Malat 2013 Das Beste vom Riesling Reserve Riesling (Kremstal),Austria,93,77,Kremstal,Riesling,white,"dry, briny, crisp, acidic"
Schloss Gobelsburg 2013 Lamm Reserve Grüner Veltliner (Kamptal),Austria,93,66,Kamptal,Grüner Veltliner,white,balanced/ complex
Weingut Christ 2013 Bisamberg White (Wiener Gemischter Satz),Austria,93,35,Wiener Gemischter Satz,White Blend,white,balanced/ complex
Allram 2013 Heiligenstein Reserve Riesling (Kamptal),Austria,93,29,Kamptal,Riesling,white,other white
Alzinger 2013 Loibenberg Smaragd Grüner Veltliner (Wachau),Austria,93,64,Wachau,Grüner Veltliner,white,"sweet, juicy, soft"
Bernhard Ott 2013 Stein Grüner Veltliner (Wagram-Donauland),Austria,93,62,Wagram-Donauland,Grüner Veltliner,white,"dry, briny, crisp, acidic"
René Muré 2013 Clos Saint Landelin Vorbourg Grand Cru Pinot Gris (Alsace),France,93,50,Alsace,Pinot Gris,white,balanced/ complex
Gravner 2007 Bianco Breg White (Venezia Giulia),Italy,93,80,Northeastern Italy,White Blend,white,"sweet, juicy, soft"
Jermann 2012 Vintage Tunina White (Venezia Giulia),Italy,93,70,Northeastern Italy,White Blend,white,other white
Schloss Saarstein 2014 Serrig Schloss Saarsteiner Auslese Grosse Lage Riesling (Mosel),Germany,93,68,Mosel,Riesling,white,"dry, briny, crisp, acidic"
Bründlmayer 2015 Terrassen Grüner Veltliner (Kamptal),Austria,93,22,Kamptal,Grüner Veltliner,white,other white
Petaluma 2003 Tiers Chardonnay (Piccadilly Valley),Australia,93,70,South Australia,Chardonnay,white,"dry, briny, crisp, acidic"
Cave Spring 2008 Icewine Sweet Wine Riesling (Niagara Peninsula),Canada,93,50,Ontario,Riesling,white,"sweet, juicy, soft"
Egon Müller 2011 Scharzhofberger Spätlese Riesling (Mosel),Germany,93,135,Mosel,Riesling,white,"sweet, juicy, soft"
Peller 2008 Icewine Riesling (Niagara Peninsula),Canada,93,90,Ontario,Riesling,white,"sweet, juicy, soft"
Henri de Villamont 2010 Morgeots Premier Cru  (Chassagne-Montrachet),France,93,73,Burgundy,Chardonnay,white,"dry, briny, crisp, acidic"
Joh. Jos. Prüm 2011 Wehlener Sonnenuhr Kabinett Riesling (Mosel),Germany,93,37,Mosel,Riesling,white,balanced/ complex
DeMorgenzon 2014 Reserve Chenin Blanc (Stellenbosch),South Africa,93,35,Stellenbosch,Chenin Blanc,white,balanced/ complex
Loïc Mahe 2013 Château la Franchaie  (Savennières),France,93,30,Loire Valley,Chenin Blanc,white,"sweet, juicy, soft"
Mullineux 2014 Granite Chenin Blanc (Swartland),South Africa,93,88,Swartland,Chenin Blanc,white,balanced/ complex
Jean-Marc Brocard 2015 Montmains Premier Cru  (Chablis),France,93,34,Burgundy,Chardonnay,white,"dry, briny, crisp, acidic"
Domaines Devillard 2014 Château de Chamirey La Mission Monopole  (Mercurey),France,93,53,Burgundy,Chardonnay,white,balanced/ complex
Paul Blanck 2009 Furstentum Grand Cru Vieiiles Vignes Gewurztraminer (Alsace),France,93,41,Alsace,Gewürztraminer,white,"sweet, juicy, soft"
Talley 2014 Rincon Vineyard Chardonnay (Arroyo Grande Valley),US,93,44,California,Chardonnay,white,"dry, briny, crisp, acidic"
Jean-Marc Bernhard 2014 Mambourg Grand Cru Gewurztraminer (Alsace),France,93,34,Alsace,Gewürztraminer,white,balanced/ complex
Boeckel 2014 Zotzenberg Grand Cru Riesling (Alsace),France,93,38,Alsace,Riesling,white,other white
Cave de Ribeauvillé 2012 Altenberg de Bergheim Grand Cru Gewurztraminer (Alsace),France,93,45,Alsace,Gewürztraminer,white,"sweet, juicy, soft"
Domaine Michel Fonne 2010 Marckgrain Grand Cru Gewurztraminer (Alsace),France,93,25,Alsace,Gewürztraminer,white,"dry, briny, crisp, acidic"
Pride Mountain 2007 Viognier (Sonoma County),US,93,42,California,Viognier,white,balanced/ complex
Nikolaihof 2014 Hefeabzug Grüner Veltliner (Wachau),Austria,93,25,Wachau,Grüner Veltliner,white,balanced/ complex
Fischer 2014 Ried Kirnberg Riesling (Wachau),Austria,93,18,Wachau,Riesling,white,"dry, briny, crisp, acidic"
Eichinger 2014 Wechselberg Grüner Veltliner (Kamptal),Austria,93,19,Kamptal,Grüner Veltliner,white,"dry, briny, crisp, acidic"
Fischer 2014 Ried Steiger Riesling (Wachau),Austria,93,18,Wachau,Riesling,white,balanced/ complex
Volpaia 2008  Vin Santo del Chianti Classico,Italy,93,49,Tuscany,White Blend,white,other white
Eder 2013 Smaragd Riesling (Wachau),Austria,93,27,Wachau,Riesling,white,"dry, briny, crisp, acidic"
CedarCreek 2012 Block 5 Platinum Chardonnay (Okanagan Valley),Canada,93,30,British Columbia,Chardonnay,white,balanced/ complex
Sanford 2012 Sanford & Benedict Vineyard Viognier (Sta. Rita Hills),US,93,36,California,Viognier,white,other white
Domaine Leflaive 2009 Clavoillon Premier Cru  (Puligny-Montrachet),France,93,145,Burgundy,Chardonnay,white,"dry, briny, crisp, acidic"
Castello di Bossi 2003 Vin San Laurentino White (Toscana),Italy,93,95,Tuscany,White Blend,white,balanced/ complex
Jarvis 2010 Estate Grown Cave Fermented Chardonnay (Napa Valley),US,93,58,California,Chardonnay,white,"dry, briny, crisp, acidic"
Pehu-Simonet NV Blanc de Blancs Grand Cru Brut Chardonnay (Champagne),France,93,72,Champagne,Chardonnay,white,balanced/ complex
Aubichon Cellars 2012 Vista Hills Pinot Gris (Dundee Hills),US,93,30,Oregon,Pinot Gris,white,balanced/ complex
Stift Göttweig 2015 Pfaffenberg Reserve Riesling (Kremstal),Austria,93,45,Kremstal,Riesling,white,"sweet, juicy, soft"
Lincourt 2014 Rancho Santa Rosa Chardonnay (Sta. Rita Hills),US,93,30,California,Chardonnay,white,other white
Jäger 2015 Achleiten Smaragd Grüner Veltliner (Wachau),Austria,93,45,Wachau,Grüner Veltliner,white,other white
Bründlmayer 2015 Lamm Reserve Grüner Veltliner (Kamptal),Austria,93,80,Kamptal,Grüner Veltliner,white,other white
Giesen 2013 The Fuder Single Vineyard Selection Matthews Lane Sauvignon Blanc (Marlborough),New Zealand,93,55,Marlborough,Sauvignon Blanc,white,balanced/ complex
Te Mata 2013 Cape Crest Sauvignon Blanc (Hawke's Bay),New Zealand,93,30,Hawke's Bay,Sauvignon Blanc,white,balanced/ complex
Allram 2015 Renner Grüner Veltliner (Kamptal),Austria,93,31,Kamptal,Grüner Veltliner,white,"dry, briny, crisp, acidic"
Anton Bauer 2015 Grande Reserve Grüner Veltliner (Wagram),Austria,93,49,Wagram,Grüner Veltliner,white,other white
Olivier Leflaive 2012 Charmes Premier Cru  (Meursault),France,93,113,Burgundy,Chardonnay,white,"dry, briny, crisp, acidic"
E. Guigal 2012  Condrieu,France,93,70,Rhône Valley,Viognier,white,balanced/ complex
Williams Selyem 2013 Drake Estate Vineyard Chardonnay (Russian River Valley),US,93,65,California,Chardonnay,white,other white
Jean-Marc Bernhard 2008 Maimbourg Grand Cru Gewurztraminer (Alsace),France,93,34,Alsace,Gewürztraminer,white,"sweet, juicy, soft"
Darioush 2014 Sage Vineyard Sauvignon Blanc (Napa Valley),US,93,45,California,Sauvignon Blanc,white,balanced/ complex
Spy Valley 2014 Envoy Johnson Vineyard Sauvignon Blanc (Marlborough),New Zealand,93,33,Marlborough,Sauvignon Blanc,white,balanced/ complex
Loimer 2015 Seeberg Riesling (Kamptal),Austria,93,80,Kamptal,Riesling,white,"dry, briny, crisp, acidic"
Malat 2015 Höhlgraben Reserve Alte Reben Grüner Veltliner (Kremstal),Austria,93,47,Kremstal,Grüner Veltliner,white,balanced/ complex
B Cellars 2013 Blend 23 White (Napa Valley),US,93,39,California,White Blend,white,balanced/ complex
Domaine Zind-Humbrecht 2014 Roche Calcaire Gewurztraminer (Alsace),France,93,55,Alsace,Gewürztraminer,white,"dry, briny, crisp, acidic"
Domaine Vacheron 2011 Le Paradis  (Sancerre),France,93,70,Loire Valley,Sauvignon Blanc,white,other white
Volker Eisele Family Estate 2006 Gemini White Wine White (Napa Valley),US,93,25,California,Bordeaux-style White Blend,white,balanced/ complex
Pierre Gimonnet et Fils 2002 Fleuron Premier Cru Blanc de Blancs Brut Chardonnay (Champagne),France,93,64,Champagne,Chardonnay,white,balanced/ complex
Schug 1998 Chardonnay (Carneros),US,93,18,California,Chardonnay,white,"sweet, juicy, soft"
Pascal Bouchard 2007 Les Clos Grand Cru  (Chablis),France,93,76,Burgundy,Chardonnay,white,"sweet, juicy, soft"
Maison Jessiaume 2008  Corton-Charlemagne,France,93,80,Burgundy,Chardonnay,white,"sweet, juicy, soft"
Weinrieder 2007 Alte Reben Grüner Veltliner (Niederösterreich),Austria,93,27,Niederösterreich,Grüner Veltliner,white,"dry, briny, crisp, acidic"
Pewsey Vale 2010 The Contours Museum Reserve Riesling (Eden Valley),Australia,93,32,South Australia,Riesling,white,balanced/ complex
Bischöfliche Weingüter Trier 2012 Scharzhofberger Spätlese Riesling (Mosel),Germany,93,30,Mosel,Riesling,white,balanced/ complex
Joseph Mellot 2012 La Grande Cuvée des Edvins  (Pouilly-Fumé),France,93,49,Loire Valley,Sauvignon Blanc,white,balanced/ complex
King Estate 2012 Pfeiffer Vineyards Pinot Gris (Willamette Valley),US,93,22,Oregon,Pinot Gris,white,balanced/ complex
Domaine Jean-Paul et Benoît Droin 2010 Montmains Premier Cru  (Chablis),France,93,36,Burgundy,Chardonnay,white,other white
Chanson Père et Fils 2010 Les Chenevottes Premier Cru  (Chassagne-Montrachet),France,93,94,Burgundy,Chardonnay,white,"dry, briny, crisp, acidic"
Gravner 2005 Anfora Breg White (Venezia Giulia),Italy,93,120,Northeastern Italy,White Blend,white,"dry, briny, crisp, acidic"
Jarvis 2014 Finch Hollow Chardonnay (Napa Valley),US,93,115,California,Chardonnay,white,"sweet, juicy, soft"
Dr. Loosen 2014 Erdener Prälat GG Alte Reben Grosse Lage Dry Riesling (Mosel),Germany,93,96,Mosel,Riesling,white,balanced/ complex
Spottswoode 2015 Sauvignon Blanc (Sonoma County-Napa County),US,93,38,California,Sauvignon Blanc,white,"dry, briny, crisp, acidic"
Jean-Max Roger 2014 Cuvée C.M.  (Sancerre),France,93,28,Loire Valley,Sauvignon Blanc,white,other white
Chartron et Trébuchet 2013 Les Embazées Premier Cru  (Chassagne-Montrachet),France,93,94,Burgundy,Chardonnay,white,other white
Kumeu River 2012 Hunting Hill Chardonnay (Kumeu),New Zealand,93,49,Kumeu,Chardonnay,white,balanced/ complex
Pride Mountain 2013 Viognier (Sonoma County),US,93,42,California,Viognier,white,"dry, briny, crisp, acidic"
Hanzell 2012 Chardonnay (Sonoma Valley),US,93,78,California,Chardonnay,white,balanced/ complex
Kumeu River 2011 Hunting Hill Chardonnay (Kumeu),New Zealand,93,45,Kumeu,Chardonnay,white,balanced/ complex
Dr. H. Thanisch (Erben Thanisch) 2012 Berncasteler Doctor GG Riesling (Mosel),Germany,93,95,Mosel,Riesling,white,"sweet, juicy, soft"
Domaine Bott-Geyl 2012 Furstentum Grand Cru Pinot Gris (Alsace),France,93,45,Alsace,Pinot Gris,white,other white
Domaine Schoffit 2012 Rangen de Thann Grand Cru Clos Saint-Théobald Vendanges Tardives Pinot Gris (Alsace),France,93,66,Alsace,Pinot Gris,white,other white
Domaine Barmès-Buecher 2012 Pfersigberg Grand Cru Gewurztraminer (Alsace),France,93,44,Alsace,Gewürztraminer,white,"sweet, juicy, soft"
Domaine Rieflé-Landmann 2012 Seppi Landmann Zinnkoepflé Grand Cru Vendanges Tardives Gewurztraminer (Alsace),France,93,78,Alsace,Gewürztraminer,white,"sweet, juicy, soft"
Domaine Rieflé-Landmann 2013 Seppi Landmann Zinnkoepflé Grand Cru Gewurztraminer (Alsace),France,93,78,Alsace,Gewürztraminer,white,balanced/ complex
C. von Nell-Breuning 1989 Kaseler Dominikanerberg Beerenauslese Riesling (Mosel),Germany,93,68,Mosel,Riesling,white,balanced/ complex
Fitz-Ritter 2013 Dürkheimer Abtsfronhof Trocken Riesling (Pfalz),Germany,93,28,Pfalz,Riesling,white,other white
Freestone 2008 Pastorale Vineyard Chardonnay (Sonoma Coast),US,93,100,California,Chardonnay,white,"dry, briny, crisp, acidic"
Pacific Rim 2008 Solstice Vineyard Riesling (Yakima Valley),US,93,25,Washington,Riesling,white,"dry, briny, crisp, acidic"
Pali 2008 Charm Acres Chardonnay (Sonoma Coast),US,93,24,California,Chardonnay,white,other white
Domaine Fouassier 2008 Les Chailloux  (Sancerre),France,93,23,Loire Valley,Sauvignon Blanc,white,balanced/ complex
Domaine Weinbach 2014 Cuvée Théo Riesling (Alsace),France,93,36,Alsace,Riesling,white,balanced/ complex
Graziano Merotto 2016 Cuvée del Fondatore Rive di Col San Martino Brut  (Valdobbiadene Prosecco Superiore),Italy,93,35,Veneto,Glera,white,other white
Delamotte NV Blanc de Blancs Brut Chardonnay (Champagne),France,93,79,Champagne,Chardonnay,white,balanced/ complex
Boeckel 2015 Zotzenberg Grand Cru Pinot Gris (Alsace),France,93,40,Alsace,Pinot Gris,white,"dry, briny, crisp, acidic"
BiancaVigna 2016 Rive di Soligo Dosaggio Zero  (Conegliano Valdobbiadene Prosecco Superiore),Italy,93,23,Veneto,Glera,white,balanced/ complex
Boeckel 2012 Extra Brut Chardonnay (Crémant d'Alsace),France,93,29,Alsace,Chardonnay,white,balanced/ complex
Reichsgraf von Kesselstatt 2015 Scharzhofberger Trocken Grosse Lage Riesling (Mosel),Germany,93,50,Mosel,Riesling,white,"dry, briny, crisp, acidic"
Château Suduiraut 2011 Castelnau de Suduiraut  (Sauternes),France,93,39,Bordeaux,Bordeaux-style White Blend,white,balanced/ complex
La Chablisienne 2006 Blanchot Grand Cru  (Chablis),France,93,67,Burgundy,Chardonnay,white,other white
Domaine Laroche 2006 Les Blanchots Grand Cru  (Chablis),France,93,87,Burgundy,Chardonnay,white,balanced/ complex
Bertrand Ambroise 2006  Corton-Charlemagne,France,93,189,Burgundy,Chardonnay,white,"sweet, juicy, soft"
Domaine Christian Moreau Père et Fils 2005 Les Clos Grand Cru  (Chablis),France,93,78,Burgundy,Chardonnay,white,"dry, briny, crisp, acidic"
Högl 2007 Ried Schön Smaragd Grüner Veltliner (Wachau),Austria,93,53,Wachau,Grüner Veltliner,white,"sweet, juicy, soft"
Albert Bichot 2014 Domaine du Pavillon Les Charmes Premier Cru  (Meursault),France,93,115,Burgundy,Chardonnay,white,"sweet, juicy, soft"
Domaine Zind-Humbrecht 2013 Calcaire Riesling (Alsace),France,93,55,Alsace,Riesling,white,other white
Solminer 2014 Grüner Veltliner (Santa Ynez Valley),US,93,30,California,Grüner Veltliner,white,other white
Chanson Père et Fils 2013 Les Preuses Grand Cru  (Chablis),France,93,91,Burgundy,Chardonnay,white,"sweet, juicy, soft"
Domaine Jacques Prieur 2014 Les Combettes Premier Cru  (Puligny-Montrachet),France,93,191,Burgundy,Chardonnay,white,balanced/ complex
Robert Weil 2014 Kiedrich Turmberg Trocken Riesling (Rheingau),Germany,93,58,Rheingau,Riesling,white,"dry, briny, crisp, acidic"
Skinner 2013 Seven Generations White (El Dorado),US,93,26,California,Rhône-style White Blend,white,balanced/ complex
Jermann 2013 Vintage Tunina White (Venezia Giulia),Italy,93,70,Northeastern Italy,White Blend,white,balanced/ complex
I Sodi 2009  Vin Santo del Chianti Classico,Italy,93,40,Tuscany,White Blend,white,"dry, briny, crisp, acidic"
I Stefanini 2015 Monte di Fice  (Soave Classico),Italy,93,20,Veneto,Garganega,white,balanced/ complex
Domaine Bott-Geyl 2013 Les Éléments Pinot Gris (Alsace),France,93,22,Alsace,Pinot Gris,white,balanced/ complex
Domaine Weinbach 2015 Cuvée Colette Riesling (Alsace),France,93,48,Alsace,Riesling,white,"dry, briny, crisp, acidic"
Domaine Zind-Humbrecht 2014 Clos Häuserer Riesling (Alsace),France,93,60,Alsace,Riesling,white,balanced/ complex
Domaine Zind-Humbrecht 2014 Roche Calcaire Pinot Gris (Alsace),France,93,55,Alsace,Pinot Gris,white,other white
Emile Beyer 2008 Les Ecaillers Riesling (Alsace),France,93,43,Alsace,Riesling,white,balanced/ complex
Leon Beyer 2008 Comtes d'Eguisheim Gewurztraminer (Alsace),France,93,66,Alsace,Gewürztraminer,white,other white
Domaine Bernhard & Reibel 2010 Vendanges Tardives Riesling (Alsace),France,93,70,Alsace,Riesling,white,"sweet, juicy, soft"
Louis Latour 2015 Château de Blagny Premier Cru  (Meursault),France,93,78,Burgundy,Chardonnay,white,balanced/ complex
Domaine Vincent Girardin 2010 Genevrières Premier Cru  (Meursault),France,93,72,Burgundy,Chardonnay,white,"sweet, juicy, soft"
Domaine Jean-Paul et Benoît Droin 2010 Montée de Tonnerre Premier Cru  (Chablis),France,93,40,Burgundy,Chardonnay,white,"dry, briny, crisp, acidic"
Carlisle 2013 Compagni Portis White (Sonoma Valley),US,93,34,California,White Blend,white,balanced/ complex
Château Haut-Brion 2014 La Clarté de Haut-Brion  (Pessac-Léognan),France,93,91,Bordeaux,Bordeaux-style White Blend,white,balanced/ complex
Domaine Michel Fonne 2010 Marckrain Grand Cru Pinot Gris (Alsace),France,93,26,Alsace,Pinot Gris,white,balanced/ complex
Nino Franco 2012 Grave di Stecca Brut Glera (Vino Spumante),Italy,93,49,Italy Other,Glera,white,balanced/ complex
Kracher 2012 Beerenauslese Cuvée White (Burgenland),Austria,93,17,Burgenland,White Blend,white,other white
Melville 2013 Estate Chardonnay (Sta. Rita Hills),US,93,26,California,Chardonnay,white,"dry, briny, crisp, acidic"
Leon Beyer 2008 Comtes d'Eguisheim Pinot Gris (Alsace),France,93,66,Alsace,Pinot Gris,white,"sweet, juicy, soft"
Wente 2014 The Nth Degree Chardonnay (Livermore Valley),US,93,68,California,Chardonnay,white,"dry, briny, crisp, acidic"
Testarossa 2015 Diana's Chardonnay (California),US,93,72,California,Chardonnay,white,balanced/ complex
Skoff 2011 Obegg Sauvignon Blanc (Südsteiermark),Austria,93,50,Südsteiermark,Sauvignon Blanc,white,other white
